AOIName,FixationDuration,Stimulus,Participant
Other Ontology,250,S1,All participants
Other Ontology,482,S1,All participants
Other Ontology,150,S1,All participants
Leaking Ontology,383,S1,All participants
Other Ontology,100,S1,All participants
Other Ontology,550,S1,All participants
Other Ontology,1050,S1,All participants
Other Ontology,66,S1,All participants
Other Ontology,33,S1,All participants
Leaking Ontology,217,S1,All participants
Other Ontology,400,S1,All participants
Leaking Ontology,217,S1,All participants
Other Ontology,100,S1,All participants
Other Ontology,417,S1,All participants
Leaking Ontology,233,S1,All participants
Other Ontology,150,S1,All participants
Leaking Ontology,166,S1,All participants
Other Ontology,233,S1,All participants
Other Ontology,350,S1,All participants
Other Ontology,117,S1,All participants
Other Ontology,100,S1,All participants
Other Ontology,133,S1,All participants
Leaking Ontology,183,S1,All participants
Other Ontology,50,S1,All participants
Other Ontology,250,S1,All participants
Other Ontology,384,S1,All participants
Leaking Ontology,350,S1,All participants
Leaking Nodes,167,S1,All participants
Leaking Ontology,183,S1,All participants
Leaking Nodes,550,S1,All participants
Leaking Ontology,217,S1,All participants
Other Ontology,183,S1,All participants
Leaking Ontology,100,S1,All participants
Other Ontology,300,S1,All participants
Leaking Ontology,434,S1,All participants
Leaking Nodes,167,S1,All participants
Leaking Ontology,233,S1,All participants
Leaking Nodes,100,S1,All participants
Leaking Ontology,250,S1,All participants
Other Ontology,100,S1,All participants
Other Ontology,183,S1,All participants
Other Ontology,183,S1,All participants
Other Ontology,133,S1,All participants
Other Ontology,33,S1,All participants
Other Ontology,333,S1,All participants
Other Ontology,217,S1,All participants
Other Ontology,117,S1,All participants
Other Ontology,83,S1,All participants
Other Ontology,200,S1,All participants
Other Ontology,33,S1,All participants
Other Ontology,350,S1,All participants
Other Ontology,583,S1,All participants
Other Ontology,150,S1,All participants
Other Ontology,267,S1,All participants
Other Ontology,117,S1,All participants
Other Ontology,416,S1,All participants
Other Ontology,287,S1,All participants
Leaking Ontology,419,S1,All participants
Other Ontology,250,S1,All participants
Other Ontology,402,S1,All participants
Other Ontology,167,S1,All participants
Other Ontology,234,S1,All participants
Other Ontology,133,S1,All participants
Other Ontology,451,S1,All participants
Other Ontology,167,S1,All participants
Other Ontology,799,S1,All participants
Other Ontology,600,S1,All participants
Other Ontology,183,S1,All participants
Other Ontology,200,S1,All participants
Other Ontology,150,S1,All participants
Other Ontology,401,S1,All participants
Other Ontology,167,S1,All participants
Other Ontology,499,S1,All participants
Other Ontology,83,S1,All participants
Other Ontology,134,S1,All participants
Other Ontology,1353,S1,All participants
Other Ontology,100,S1,All participants
Other Ontology,50,S1,All participants
Other Ontology,900,S1,All participants
Other Ontology,67,S1,All participants
Other Ontology,400,S1,All participants
Other Ontology,84,S1,All participants
Other Ontology,617,S1,All participants
Other Ontology,485,S1,All participants
Other Ontology,117,S1,All participants
Other Ontology,618,S1,All participants
Other Ontology,133,S1,All participants
Other Ontology,801,S1,All participants
Other Ontology,169,S1,All participants
Leaking Ontology,66,S1,All participants
