ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.B.1.Hit	AOI.B.2.Hit	AOI.B.3...leak.Hit	AOI.B.4.Hit	AOI.B.5.Hit	AOI.P.1.Hit	AOI.P.2.Hit	AOI.P.3.Hit	AOI.P.4...leak.Hit	AOI.J.1.Hit	AOI.J.2.Hit	AOI.J.3...sen_leak.Hit	AOI.J.4.Hit	AOI.leak.Hit
Senthil	job0	NA	25	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	25	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	25	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	12	NA	Fixation	33	55	68	8.11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	12	NA	Fixation	33	55	68	8.11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	26	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	26	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	13	NA	Fixation	33	30	62	0.52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	13	NA	Fixation	33	30	62	0.52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	27	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	28	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	28	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	28	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	28	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	28	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	14	NA	Fixation	83	64	127	1.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	14	NA	Fixation	83	64	127	1.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	14	NA	Fixation	83	64	127	1.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	14	NA	Fixation	83	64	127	1.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	14	NA	Fixation	83	64	127	1.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	29	Saccade	133	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	15	NA	Fixation	33	58	111	0.36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	15	NA	Fixation	33	58	111	0.36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	30	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	30	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	16	NA	Fixation	267	425	74	7.74	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	31	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	17	NA	Fixation	333	46	38	7.98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	18	NA	Fixation	250	7	77	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	33	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	33	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	33	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	19	NA	Fixation	283	387	145	8.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	34	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	34	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	34	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	34	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	34	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	35	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	35	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	35	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	35	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	20	NA	Fixation	350	623	359	6.87	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	36	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	36	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	36	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	36	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	21	NA	Fixation	133	487	257	3.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	37	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	22	NA	Fixation	83	491	315	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	22	NA	Fixation	83	491	315	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	22	NA	Fixation	83	491	315	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	22	NA	Fixation	83	491	315	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	22	NA	Fixation	83	491	315	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	38	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	38	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	38	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	23	NA	Fixation	67	493	291	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	23	NA	Fixation	67	493	291	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	23	NA	Fixation	67	493	291	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	23	NA	Fixation	67	493	291	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	39	Saccade	117	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	24	NA	Fixation	67	232	401	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	24	NA	Fixation	67	232	401	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	24	NA	Fixation	67	232	401	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	24	NA	Fixation	67	232	401	5.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	40	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	41	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	41	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	42	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	42	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	43	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	43	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	44	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	45	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	25	NA	Fixation	33	384	529	4.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	25	NA	Fixation	33	384	529	4.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	NA	46	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	46	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	26	NA	Fixation	67	360	524	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	26	NA	Fixation	67	360	524	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	26	NA	Fixation	67	360	524	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	26	NA	Fixation	67	360	524	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	47	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	27	NA	Fixation	33	335	491	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	27	NA	Fixation	33	335	491	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Senthil	job0	NA	48	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	48	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	48	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	48	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	49	Saccade	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	50	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	51	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	51	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	51	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	51	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	NA	51	Saccade	83	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Senthil	job0	28	NA	Fixation	350	399	121	7.98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	28	NA	Fixation	350	399	121	7.98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	28	NA	Fixation	350	399	121	7.98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Senthil	job0	28	NA	Fixation	350	399	121	7.98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
